9,Unripe_,1,436.69,562.09,68.35,75.18,-1,-1,-1,0
9,Unripe_,1,1297.17,441.06,31.67,84.83,-1,-1,-1,0
9,Unripe_,1,1290.76,481.23,21.12,54.28,-1,-1,-1,0
9,Unripe_,2,945.88,25.33,44.49,33.26,-1,-1,-1,0
9,Unripe_,2,437.5,563.4,69.38,75.18,-1,-1,-1,0
10,Unripe_,1,458.96,564.15,68.24,75.46,-1,-1,-1,0
10,Unripe_,1,1307.88,443.16,31.71,84.81,-1,-1,-1,0
10,Unripe_,1,1305.71,483.48,21.15,54.27,-1,-1,-1,0
10,Unripe_,2,971.07,30.37,40.15,33.81,-1,-1,-1,0
10,Unripe_,2,458.78,563.11,67.69,76.4,-1,-1,-1,0
11,Unripe_,1,479.54,561.98,67.13,76.35,-1,-1,-1,0
11,Unripe_,1,984.28,27.97,41.1,33.6,-1,-1,-1,0
11,Unripe_,1,1317.39,441.33,31.89,84.74,-1,-1,-1,0
11,Unripe_,1,1319.53,481.77,21.27,54.22,-1,-1,-1,0
11,Unripe_,2,476.88,564.84,68.53,75.4,-1,-1,-1,0
11,Unripe_,2,997.56,25.21,31.73,33.88,-1,-1,-1,0
12,Unripe_,1,496.62,563.27,67.53,75.85,-1,-1,-1,0
12,Unripe_,1,1012.83,23.39,30.19,33.83,-1,-1,-1,0
12,Unripe_,1,1325.27,439.58,32.13,84.65,-1,-1,-1,0
12,Unripe_,1,1331.74,480.13,21.42,54.16,-1,-1,-1,0
12,Unripe_,2,492.56,565.39,68.88,75.41,-1,-1,-1,0
13,Unripe_,1,510.45,563.99,68.14,75.53,-1,-1,-1,0
13,Unripe_,1,1330.95,436.19,32.52,84.5,-1,-1,-1,0
13,Unripe_,1,1341.82,476.8,21.67,54.06,-1,-1,-1,0
13,Unripe_,1,1026.15,19.82,30.35,33.69,-1,-1,-1,0
13,Unripe_,2,508.98,563.92,68.91,76.24,-1,-1,-1,0
14,Unripe_,1,526.66,563.24,68.35,76.11,-1,-1,-1,0
14,Unripe_,1,1337.49,433.66,32.83,84.38,-1,-1,-1,0
14,Unripe_,1,1352.74,474.31,21.87,53.98,-1,-1,-1,0
14,Unripe_,1,1040.73,16.75,30.47,33.58,-1,-1,-1,0
14,Unripe_,2,525.92,562.3,67.63,77.51,-1,-1,-1,0
15,Unripe_,1,544.22,561.79,67.49,77.27,-1,-1,-1,0
15,Unripe_,1,1345.01,431.4,33.11,84.27,-1,-1,-1,0
15,Unripe_,1,1364.62,472.07,22.05,53.91,-1,-1,-1,0
15,Unripe_,1,1056.41,13.8,30.58,33.48,-1,-1,-1,0
15,Unripe_,2,544.66,562.91,67.33,75.39,-1,-1,-1,0
17,Unripe_,1,583.3,564.22,65.92,73.69,-1,-1,-1,0
17,Unripe_,1,1361.93,428.93,33.47,84.13,-1,-1,-1,0
17,Unripe_,1,1390.15,469.6,22.28,53.81,-1,-1,-1,0
17,Unripe_,1,1090.59,9.12,30.73,33.35,-1,-1,-1,0
17,Unripe_,2,590.42,566.53,58.45,71.68,-1,-1,-1,0
18,Unripe_,1,606.27,565.41,59.88,72.0,-1,-1,-1,0
18,Unripe_,1,1368.78,426.39,33.79,84.0,-1,-1,-1,0
18,Unripe_,1,1401.38,466.98,22.49,53.73,-1,-1,-1,0
18,Unripe_,1,1105.37,5.85,30.86,33.23,-1,-1,-1,0
18,Unripe_,2,602.61,565.63,63.17,71.19,-1,-1,-1,0
19,Unripe_,1,622.18,565.05,61.35,71.11,-1,-1,-1,0
19,Unripe_,1,1376.31,424.38,34.04,83.9,-1,-1,-1,0
19,Unripe_,1,1413.25,464.9,22.65,53.66,-1,-1,-1,0
19,Unripe_,1,1121.17,2.84,30.95,33.14,-1,-1,-1,0
19,Unripe_,2,619.57,566.65,61.93,68.73,-1,-1,-1,0
20,Unripe_,1,639.66,565.74,60.98,68.98,-1,-1,-1,0
20,Unripe_,1,1384.86,422.49,34.29,83.8,-1,-1,-1,0
20,Unripe_,1,1426.14,462.9,22.8,53.6,-1,-1,-1,0
20,Unripe_,1,1138.01,-0.13,31.05,33.05,-1,-1,-1,0
20,Unripe_,2,635.63,582.97,61.14,51.74,-1,-1,-1,0
22,Unripe_,1,674.86,576.36,59.08,57.44,-1,-1,-1,0
22,Unripe_,1,1405.96,422.26,34.53,83.7,-1,-1,-1,0
22,Unripe_,1,1455.8,462.55,22.96,53.53,-1,-1,-1,0
22,Unripe_,1,1176.93,-3.34,31.15,32.96,-1,-1,-1,0
22,Unripe_,2,671.87,564.71,60.61,68.29,-1,-1,-1,0
23,Unripe_,1,693.81,568.31,59.33,64.54,-1,-1,-1,0
23,Unripe_,1,1417.47,422.32,34.62,83.66,-1,-1,-1,0
23,Unripe_,1,1471.57,462.54,23.02,53.5,-1,-1,-1,0
23,Unripe_,1,1197.47,-4.88,31.18,32.92,-1,-1,-1,0
23,Unripe_,2,690.69,558.77,65.04,72.29,-1,-1,-1,0
24,Unripe_,1,711.97,561.55,62.84,69.94,-1,-1,-1,0
24,Unripe_,1,1428.52,422.78,34.72,83.62,-1,-1,-1,0
24,Unripe_,1,1486.9,462.92,23.07,53.48,-1,-1,-1,0
24,Unripe_,1,1217.57,-6.05,31.22,32.89,-1,-1,-1,0
24,Unripe_,2,711.03,557.5,62.48,72.36,-1,-1,-1,0
25,Unripe_,1,731.28,557.59,62.22,72.07,-1,-1,-1,0
25,Unripe_,1,1439.43,423.23,34.75,83.61,-1,-1,-1,0
25,Unripe_,1,1502.04,463.33,23.1,53.47,-1,-1,-1,0
25,Unripe_,1,1237.81,-7.38,31.23,32.87,-1,-1,-1,0
25,Unripe_,2,731.74,554.82,61.63,74.25,-1,-1,-1,0
26,Unripe_,1,752.09,554.65,61.43,74.18,-1,-1,-1,0
26,Unripe_,1,1450.83,423.81,34.82,83.58,-1,-1,-1,0
26,Unripe_,1,1517.69,463.84,23.14,53.45,-1,-1,-1,0
26,Unripe_,1,1258.37,-8.52,31.26,32.85,-1,-1,-1,0
26,Unripe_,2,749.8,553.82,63.01,74.08,-1,-1,-1,0
28,Unripe_,1,1474.55,425.4,34.93,83.53,-1,-1,-1,0
28,Unripe_,1,1549.91,465.29,23.21,53.42,-1,-1,-1,0
28,Unripe_,1,1300.53,-10.46,31.3,32.81,-1,-1,-1,0
28,Unripe_,1,791.94,552.3,62.24,74.77,-1,-1,-1,0
28,Unripe_,2,788.38,552.82,63.28,74.37,-1,-1,-1,0
29,Unripe_,1,812.72,552.41,63.19,74.39,-1,-1,-1,0
29,Unripe_,1,1489.66,426.57,34.99,83.51,-1,-1,-1,0
29,Unripe_,1,1569.27,466.37,23.25,53.4,-1,-1,-1,0
29,Unripe_,1,1324.82,-11.07,31.33,32.79,-1,-1,-1,0
29,Unripe_,2,812.33,553.14,67.7,75.53,-1,-1,-1,0
30,Unripe_,1,838.25,553.3,66.56,75.27,-1,-1,-1,0
30,Unripe_,1,1507.23,429.53,34.91,83.54,-1,-1,-1,0
30,Unripe_,1,1591.03,469.39,23.2,53.43,-1,-1,-1,0
30,Unripe_,1,1352.33,-10.16,31.29,32.82,-1,-1,-1,0
30,Unripe_,2,835.47,552.21,68.22,78.96,-1,-1,-1,0
30,Unripe_,2,0.06,551.71,82.07,109.7,-1,-1,-1,0
32,Unripe_,1,882.64,552.54,68.15,77.99,-1,-1,-1,0
32,Unripe_,1,1545.29,431.51,34.9,83.55,-1,-1,-1,0
32,Unripe_,1,1633.3,471.35,23.19,53.43,-1,-1,-1,0
32,Unripe_,1,1399.93,-10.08,31.29,32.82,-1,-1,-1,0
32,Unripe_,2,881.57,554.53,68.81,78.65,-1,-1,-1,0
33,Unripe_,1,904.46,552.88,69.25,78.66,-1,-1,-1,0
33,Unripe_,1,1559.56,431.47,35.02,83.5,-1,-1,-1,0
33,Unripe_,1,1651.85,471.16,23.27,53.39,-1,-1,-1,0
33,Unripe_,1,1423.08,-11.82,31.34,32.77,-1,-1,-1,0
33,Unripe_,2,59.94,535.07,130.12,109.17,-1,-1,-1,0
33,Unripe_,2,901.46,556.63,69.36,76.58,-1,-1,-1,0
34,Unripe_,1,923.4,555.33,69.95,77.45,-1,-1,-1,0
34,Unripe_,1,1572.48,432.61,35.08,83.47,-1,-1,-1,0
34,Unripe_,1,1669.01,472.19,23.31,53.38,-1,-1,-1,0
34,Unripe_,1,1445.18,-12.49,31.36,32.75,-1,-1,-1,0
34,Unripe_,2,75.82,523.45,132.76,119.23,-1,-1,-1,0
34,Unripe_,2,920.58,558.48,69.9,75.77,-1,-1,-1,0
35,Unripe_,1,942.5,557.58,70.63,76.29,-1,-1,-1,0
35,Unripe_,1,95.91,528.42,132.47,116.94,-1,-1,-1,0
35,Unripe_,1,1585.48,432.92,35.24,83.4,-1,-1,-1,0
35,Unripe_,1,1686.31,472.27,23.41,53.33,-1,-1,-1,0
35,Unripe_,1,1466.8,-13.86,31.43,32.69,-1,-1,-1,0
35,Unripe_,2,939.25,558.77,70.51,76.82,-1,-1,-1,0
35,Unripe_,2,75.19,641.2,88.09,78.8,-1,-1,-1,0
35,Unripe_,2,101.81,525.94,130.96,120.37,-1,-1,-1,0
36,Unripe_,1,959.18,557.24,71.38,76.52,-1,-1,-1,0
36,Unripe_,1,119.96,527.93,131.2,120.23,-1,-1,-1,0
36,Unripe_,1,1596.36,430.93,35.53,83.28,-1,-1,-1,0
36,Unripe_,1,1701.55,469.88,23.6,53.25,-1,-1,-1,0
36,Unripe_,1,1485.65,-17.41,31.54,32.58,-1,-1,-1,0
36,Unripe_,2,955.42,556.91,71.42,79.3,-1,-1,-1,0
36,Unripe_,2,135.34,538.39,132.65,120.26,-1,-1,-1,0
37,Unripe_,1,972.59,554.7,72.29,78.38,-1,-1,-1,0
37,Unripe_,1,153.47,539.57,132.74,120.87,-1,-1,-1,0
37,Unripe_,1,1604.47,427.39,35.87,83.13,-1,-1,-1,0
37,Unripe_,1,1714.04,465.83,23.81,53.15,-1,-1,-1,0
37,Unripe_,1,1501.39,-22.49,31.67,32.45,-1,-1,-1,0
37,Unripe_,2,183.9,546.58,131.74,120.8,-1,-1,-1,0
37,Unripe_,2,969.78,557.49,71.54,77.43,-1,-1,-1,0
38,Unripe_,1,984.52,554.06,72.63,77.71,-1,-1,-1,0
38,Unripe_,1,202.74,549.39,132.19,121.43,-1,-1,-1,0
38,Unripe_,1,1724.6,461.47,24.03,53.06,-1,-1,-1,0
38,Unripe_,1,1515.2,-27.91,31.8,32.32,-1,-1,-1,0
38,Unripe_,2,981.94,556.73,72.9,77.09,-1,-1,-1,0
38,Unripe_,2,100.88,617.59,98.28,101.99,-1,-1,-1,0
39,Unripe_,1,996.44,553.43,73.69,77.17,-1,-1,-1,0
39,Unripe_,1,1735.13,456.71,24.27,52.95,-1,-1,-1,0
39,Unripe_,1,1528.76,-33.7,31.95,32.18,-1,-1,-1,0
39,Unripe_,1,229.2,554.67,132.73,120.83,-1,-1,-1,0
39,Unripe_,2,111.22,618.52,99.72,100.36,-1,-1,-1,0
39,Unripe_,2,994.95,552.63,73.14,79.16,-1,-1,-1,0
40,Unripe_,1,1009.78,549.52,74.29,78.4,-1,-1,-1,0
40,Unripe_,1,125.96,620.61,100.11,100.02,-1,-1,-1,0
40,Unripe_,1,1746.33,450.09,24.58,52.8,-1,-1,-1,0
40,Unripe_,1,1542.35,-41.11,32.14,31.99,-1,-1,-1,0
40,Unripe_,1,256.53,559.89,133.43,120.06,-1,-1,-1,0
40,Unripe_,2,124.39,618.17,99.59,100.67,-1,-1,-1,0
40,Unripe_,2,1007.48,550.25,73.97,79.51,-1,-1,-1,0
40,Unripe_,2,1153.6,700.2,42.39,19.57,-1,-1,-1,0
41,Unripe_,1,1024.86,546.33,75.17,78.97,-1,-1,-1,0
41,Unripe_,1,140.93,621.07,100.3,99.99,-1,-1,-1,0
41,Unripe_,1,1557.22,-49.89,32.38,31.74,-1,-1,-1,0
41,Unripe_,1,286.4,565.97,134.35,119.03,-1,-1,-1,0
41,Unripe_,2,152.75,622.34,94.36,96.9,-1,-1,-1,0
41,Unripe_,2,1023.08,549.61,74.98,78.58,-1,-1,-1,0
41,Unripe_,2,1164.64,699.74,46.26,20.1,-1,-1,-1,0
42,Unripe_,1,1045.7,544.87,76.06,78.57,-1,-1,-1,0
42,Unripe_,1,175.34,623.92,94.4,96.2,-1,-1,-1,0
42,Unripe_,1,1188.65,694.22,45.64,19.61,-1,-1,-1,0
42,Unripe_,1,1577.98,-58.48,32.6,31.52,-1,-1,-1,0
42,Unripe_,1,321.86,571.16,135.17,118.09,-1,-1,-1,0
42,Unripe_,2,1044.7,548.89,75.77,79.01,-1,-1,-1,0
42,Unripe_,2,185.14,618.23,93.19,100.59,-1,-1,-1,0
43,Unripe_,1,1070.99,543.96,76.78,78.83,-1,-1,-1,0
43,Unripe_,1,214.33,618.74,91.79,99.37,-1,-1,-1,0
43,Unripe_,1,1603.39,-66.71,32.78,31.33,-1,-1,-1,0
43,Unripe_,1,361.37,575.11,135.86,117.3,-1,-1,-1,0
43,Unripe_,1,1215.23,689.44,45.76,19.35,-1,-1,-1,0
43,Unripe_,2,223.36,615.78,92.07,103.69,-1,-1,-1,0
43,Unripe_,2,1067.54,549.14,77.78,79.82,-1,-1,-1,0
43,Unripe_,2,1202.95,701.11,47.53,18.87,-1,-1,-1,0
44,Unripe_,1,1096.39,543.7,78.35,79.57,-1,-1,-1,0
44,Unripe_,1,256.04,613.95,90.31,103.17,-1,-1,-1,0
44,Unripe_,1,1631.18,-75.0,32.94,31.16,-1,-1,-1,0
44,Unripe_,1,402.81,577.84,136.44,116.62,-1,-1,-1,0
44,Unripe_,1,1243.59,684.29,45.85,19.12,-1,-1,-1,0
44,Unripe_,2,262.28,617.81,89.89,102.08,-1,-1,-1,0
44,Unripe_,2,1089.06,548.09,79.96,80.34,-1,-1,-1,0
44,Unripe_,2,114.38,87.34,96.41,90.64,-1,-1,-1,0
45,Unripe_,1,1116.61,542.55,80.58,80.06,-1,-1,-1,0
45,Unripe_,1,294.49,615.33,88.46,102.8,-1,-1,-1,0
45,Unripe_,1,442.18,581.05,137.25,115.67,-1,-1,-1,0
45,Unripe_,1,1270.01,678.15,45.98,18.8,-1,-1,-1,0
45,Unripe_,2,299.01,616.37,88.59,103.09,-1,-1,-1,0
45,Unripe_,2,1108.5,547.32,80.65,79.58,-1,-1,-1,0
45,Unripe_,2,1234.85,700.03,44.82,19.73,-1,-1,-1,0
46,Unripe_,1,1133.64,543.36,81.81,79.68,-1,-1,-1,0
46,Unripe_,1,330.06,616.05,87.03,103.45,-1,-1,-1,0
46,Unripe_,1,479.39,585.38,138.05,114.72,-1,-1,-1,0
46,Unripe_,1,1294.18,673.34,46.11,18.48,-1,-1,-1,0
46,Unripe_,2,333.99,618.83,84.76,100.69,-1,-1,-1,0
46,Unripe_,2,1128.04,547.68,81.41,79.63,-1,-1,-1,0
46,Unripe_,2,1250.51,699.41,29.07,19.81,-1,-1,-1,0
47,Unripe_,1,1151.24,544.34,82.63,79.65,-1,-1,-1,0
47,Unripe_,1,364.88,617.37,83.53,101.85,-1,-1,-1,0
47,Unripe_,1,515.9,588.97,138.72,113.91,-1,-1,-1,0
47,Unripe_,1,1317.48,668.79,46.22,18.21,-1,-1,-1,0
47,Unripe_,2,368.46,619.01,76.76,99.84,-1,-1,-1,0
47,Unripe_,2,1145.42,546.15,82.85,81.26,-1,-1,-1,0
47,Unripe_,2,208.61,80.98,95.01,98.08,-1,-1,-1,0
48,Unripe_,1,1166.93,543.73,83.96,80.74,-1,-1,-1,0
48,Unripe_,1,398.55,618.59,76.2,100.54,-1,-1,-1,0
48,Unripe_,1,551.11,592.88,139.49,112.96,-1,-1,-1,0
48,Unripe_,1,1339.48,663.98,46.34,17.89,-1,-1,-1,0
48,Unripe_,2,1161.31,546.18,83.88,80.95,-1,-1,-1,0
48,Unripe_,2,400.81,621.99,63.22,97.33,-1,-1,-1,0
48,Unripe_,2,240.55,83.01,93.64,94.44,-1,-1,-1,0
49,Unripe_,1,1181.57,544.35,85.11,80.88,-1,-1,-1,0
49,Unripe_,1,430.78,621.96,62.86,98.21,-1,-1,-1,0
49,Unripe_,1,254.8,86.72,94.73,94.36,-1,-1,-1,0
49,Unripe_,1,585.54,597.36,140.29,111.97,-1,-1,-1,0
49,Unripe_,1,1360.64,659.71,46.47,17.56,-1,-1,-1,0
49,Unripe_,2,1178.46,545.99,84.91,81.86,-1,-1,-1,0
49,Unripe_,2,271.67,85.81,90.58,89.95,-1,-1,-1,0
50,Unripe_,1,1200.67,543.88,86.11,81.67,-1,-1,-1,0
50,Unripe_,1,294.4,87.57,90.58,88.72,-1,-1,-1,0
50,Unripe_,1,622.99,600.39,140.98,111.1,-1,-1,-1,0
50,Unripe_,1,1384.68,654.88,46.58,17.28,-1,-1,-1,0
50,Unripe_,1,461.93,621.68,63.46,97.82,-1,-1,-1,0
50,Unripe_,2,1197.92,548.08,81.75,80.93,-1,-1,-1,0
50,Unripe_,2,232.48,165.64,51.23,57.7,-1,-1,-1,0
51,Unripe_,1,1219.19,547.82,83.88,81.54,-1,-1,-1,0
51,Unripe_,1,659.65,603.94,141.33,110.66,-1,-1,-1,0
51,Unripe_,1,1407.71,653.02,46.63,17.13,-1,-1,-1,0
51,Unripe_,1,492.19,621.48,63.77,97.62,-1,-1,-1,0
51,Unripe_,1,320.98,87.92,90.86,88.44,-1,-1,-1,0
51,Unripe_,2,340.98,92.86,88.57,89.36,-1,-1,-1,0
51,Unripe_,2,1219.53,550.0,60.22,82.55,-1,-1,-1,0
52,Unripe_,1,1242.99,551.7,67.16,82.78,-1,-1,-1,0
52,Unripe_,1,374.76,93.84,88.34,89.38,-1,-1,-1,0
52,Unripe_,1,699.46,607.71,141.51,110.42,-1,-1,-1,0
52,Unripe_,1,1433.82,652.53,46.66,17.05,-1,-1,-1,0
52,Unripe_,1,525.57,621.3,63.93,97.51,-1,-1,-1,0
52,Unripe_,2,382.46,96.3,86.0,89.7,-1,-1,-1,0
52,Unripe_,2,1244.5,552.24,35.29,80.67,-1,-1,-1,0
52,Unripe_,2,468.07,616.21,97.19,103.21,-1,-1,-1,0
52,Unripe_,2,293.68,171.39,48.71,56.62,-1,-1,-1,0
53,Unripe_,1,1273.0,552.97,40.61,81.79,-1,-1,-1,0
53,Unripe_,1,422.22,97.44,85.84,89.63,-1,-1,-1,0
53,Unripe_,1,504.07,615.81,99.11,102.89,-1,-1,-1,0
53,Unripe_,1,744.62,610.78,141.89,109.93,-1,-1,-1,0
53,Unripe_,1,1465.32,650.13,46.72,16.89,-1,-1,-1,0
53,Unripe_,2,428.12,99.89,82.73,87.1,-1,-1,-1,0
54,Unripe_,1,474.27,100.97,82.52,87.33,-1,-1,-1,0
54,Unripe_,1,795.91,612.92,142.47,109.18,-1,-1,-1,0
54,Unripe_,1,1502.99,645.58,46.81,16.65,-1,-1,-1,0
54,Unripe_,1,1305.91,552.39,41.04,81.57,-1,-1,-1,0
54,Unripe_,1,543.82,614.85,99.65,102.37,-1,-1,-1,0
54,Unripe_,2,477.68,103.49,82.41,87.53,-1,-1,-1,0
54,Unripe_,2,367.58,177.16,54.65,55.36,-1,-1,-1,0
55,Unripe_,1,527.74,104.57,81.57,86.8,-1,-1,-1,0
55,Unripe_,1,851.26,613.92,143.32,108.06,-1,-1,-1,0
55,Unripe_,1,1544.74,638.28,46.93,16.28,-1,-1,-1,0
55,Unripe_,1,1342.7,549.63,41.68,81.25,-1,-1,-1,0
55,Unripe_,1,587.59,613.55,100.45,101.59,-1,-1,-1,0
55,Unripe_,2,527.68,109.05,82.8,85.57,-1,-1,-1,0
55,Unripe_,2,407.01,180.66,52.86,55.67,-1,-1,-1,0
56,Unripe_,1,579.97,110.42,81.41,85.42,-1,-1,-1,0
56,Unripe_,1,445.83,182.02,53.56,55.29,-1,-1,-1,0
56,Unripe_,1,906.13,616.38,143.8,107.42,-1,-1,-1,0
56,Unripe_,1,1585.85,634.93,47.01,16.07,-1,-1,-1,0
56,Unripe_,1,1379.2,550.19,42.04,81.06,-1,-1,-1,0
56,Unripe_,1,630.84,612.96,100.9,101.14,-1,-1,-1,0
56,Unripe_,2,577.56,114.19,82.29,86.49,-1,-1,-1,0
56,Unripe_,2,563.29,201.48,67.25,54.48,-1,-1,-1,0
56,Unripe_,2,446.67,183.33,49.04,56.26,-1,-1,-1,0
57,Unripe_,1,625.93,113.93,81.4,85.47,-1,-1,-1,0
57,Unripe_,1,481.72,183.62,48.86,55.99,-1,-1,-1,0
57,Unripe_,1,958.39,615.41,144.65,106.27,-1,-1,-1,0
57,Unripe_,1,1624.37,625.92,47.13,15.69,-1,-1,-1,0
57,Unripe_,1,1412.85,545.89,42.69,80.72,-1,-1,-1,0
57,Unripe_,1,671.43,610.06,101.71,100.33,-1,-1,-1,0
57,Unripe_,2,624.91,117.12,83.31,85.97,-1,-1,-1,0
57,Unripe_,2,482.56,184.41,50.43,55.4,-1,-1,-1,0
57,Unripe_,2,599.19,196.79,63.49,59.92,-1,-1,-1,0
58,Unripe_,1,665.85,116.46,82.23,85.22,-1,-1,-1,0
58,Unripe_,1,510.95,184.28,49.41,55.35,-1,-1,-1,0
58,Unripe_,1,627.08,196.03,64.77,58.27,-1,-1,-1,0
58,Unripe_,1,1003.43,613.71,145.44,105.19,-1,-1,-1,0
58,Unripe_,1,1655.57,616.78,47.25,15.34,-1,-1,-1,0
58,Unripe_,1,1439.29,541.4,43.29,80.4,-1,-1,-1,0
58,Unripe_,1,704.75,606.44,102.45,99.57,-1,-1,-1,0
58,Unripe_,2,628.64,188.94,62.15,67.93,-1,-1,-1,0
58,Unripe_,2,664.96,117.67,82.9,87.21,-1,-1,-1,0
58,Unripe_,2,511.7,184.6,52.56,55.33,-1,-1,-1,0
59,Unripe_,1,702.98,117.26,82.34,86.11,-1,-1,-1,0
59,Unripe_,1,537.49,184.43,51.9,55.11,-1,-1,-1,0
59,Unripe_,1,654.11,186.5,62.29,68.3,-1,-1,-1,0
59,Unripe_,1,1045.99,611.23,146.29,104.01,-1,-1,-1,0
59,Unripe_,1,1684.22,606.63,47.37,14.96,-1,-1,-1,0
59,Unripe_,1,1463.19,536.11,43.94,80.05,-1,-1,-1,0
59,Unripe_,1,735.55,602.44,103.25,98.73,-1,-1,-1,0
59,Unripe_,2,654.47,187.75,63.16,69.51,-1,-1,-1,0
59,Unripe_,2,701.92,117.4,83.88,87.12,-1,-1,-1,0
59,Unripe_,2,539.83,185.38,52.17,55.37,-1,-1,-1,0
60,Unripe_,1,732.57,117.22,83.19,86.41,-1,-1,-1,0
60,Unripe_,1,558.23,185.28,52.25,55.1,-1,-1,-1,0
60,Unripe_,1,672.92,183.61,62.91,72.21,-1,-1,-1,0
60,Unripe_,1,1081.28,608.53,147.14,102.8,-1,-1,-1,0
60,Unripe_,1,1705.52,596.37,47.49,14.57,-1,-1,-1,0
60,Unripe_,1,1479.79,530.83,44.6,79.68,-1,-1,-1,0
60,Unripe_,1,759.02,598.45,104.07,97.88,-1,-1,-1,0
60,Unripe_,2,728.99,117.15,86.42,86.93,-1,-1,-1,0
60,Unripe_,2,559.5,185.43,52.7,54.61,-1,-1,-1,0
60,Unripe_,2,672.89,187.4,61.94,69.13,-1,-1,-1,0
61,Unripe_,1,757.96,117.36,85.25,86.59,-1,-1,-1,0
61,Unripe_,1,576.01,185.66,52.67,54.6,-1,-1,-1,0
61,Unripe_,1,689.02,183.55,61.76,72.65,-1,-1,-1,0
61,Unripe_,1,1113.3,606.81,147.77,101.89,-1,-1,-1,0
61,Unripe_,1,1723.5,588.63,47.58,14.27,-1,-1,-1,0
61,Unripe_,1,1493.27,527.65,45.09,79.41,-1,-1,-1,0
61,Unripe_,1,779.21,594.94,104.67,97.23,-1,-1,-1,0
61,Unripe_,2,751.64,117.64,88.18,85.86,-1,-1,-1,0
61,Unripe_,2,689.66,187.33,60.38,69.1,-1,-1,-1,0
61,Unripe_,2,577.17,185.45,51.97,54.85,-1,-1,-1,0
62,Unripe_,1,775.94,116.49,87.4,85.79,-1,-1,-1,0
62,Unripe_,1,588.76,184.79,52.26,54.6,-1,-1,-1,0
62,Unripe_,1,700.64,182.92,60.15,72.23,-1,-1,-1,0
62,Unripe_,1,1140.64,603.44,148.49,100.83,-1,-1,-1,0
62,Unripe_,1,1736.74,578.83,47.68,13.93,-1,-1,-1,0
62,Unripe_,1,1502.0,522.69,45.66,79.08,-1,-1,-1,0
62,Unripe_,1,794.67,590.25,105.36,96.49,-1,-1,-1,0
62,Unripe_,2,767.37,116.45,88.74,86.15,-1,-1,-1,0
